iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld wuh xsmd lai kdiff kdir wdir
2012 4 14 0 -999 -999 -999 -999 -999 7.2665 71.0170 7.2448 100.6760 0.0747 76.8760 -999 297.0847 -999 -999 -999 -999 -999 -999 -999
2012 4 15 0 -999 -999 -999 -999 -999 7.8029 72.3249 7.5589 100.5493 0.0747 51.9595 -999 307.6149 -999 -999 -999 -999 -999 -999 -999
2012 4 16 0 -999 -999 -999 -999 -999 8.3794 74.0168 7.7576 100.4263 0.1484 26.9790 -999 316.8204 -999 -999 -999 -999 -999 -999 -999
2012 4 17 0 -999 -999 -999 -999 -999 8.9961 76.1370 7.8410 100.3069 0.1484 0.0000 -999 324.9846 -999 -999 -999 -999 -999 -999 -999
2012 4 18 0 -999 -999 -999 -999 -999 9.6129 78.2243 7.9244 100.1876 0.1484 0.0000 -999 331.0311 -999 -999 -999 -999 -999 -999 -999
2012 4 19 0 -999 -999 -999 -999 -999 10.1072 79.2352 8.1112 100.0615 0.0000 0.0000 -999 336.0011 -999 -999 -999 -999 -999 -999 -999
2012 4 20 0 -999 -999 -999 -999 -999 10.4792 79.1718 8.4013 99.9284 0.0000 0.0000 -999 339.5309 -999 -999 -999 -999 -999 -999 -999
2012 4 21 0 -999 -999 -999 -999 -999 10.8512 79.0800 8.6915 99.7954 0.0000 0.0000 -999 340.1314 -999 -999 -999 -999 -999 -999 -999
2012 4 22 0 -999 -999 -999 -999 -999 11.1101 79.5164 8.8817 99.6671 0.0000 0.0000 -999 339.2430 -999 -999 -999 -999 -999 -999 -999
2012 4 23 0 -999 -999 -999 -999 -999 11.2560 80.4875 8.9718 99.5437 0.0000 0.0000 -999 339.6616 -999 -999 -999 -999 -999 -999 -999
2012 5 0 0 -999 -999 -999 -999 -999 11.4019 81.4403 9.0619 99.4203 0.0000 0.0000 -999 342.7382 -999 -999 -999 -999 -999 -999 -999
2012 5 1 0 -999 -999 -999 -999 -999 11.5951 82.0514 9.2062 99.3006 0.0000 0.0000 -999 347.1661 -999 -999 -999 -999 -999 -999 -999
2012 5 2 0 -999 -999 -999 -999 -999 11.8356 82.3166 9.4048 99.1847 0.0000 0.0000 -999 349.4264 -999 -999 -999 -999 -999 -999 -999
2012 5 3 0 -999 -999 -999 -999 -999 12.0761 82.5585 9.6034 99.0688 0.0000 0.0000 -999 347.2780 -999 -999 -999 -999 -999 -999 -999
2012 5 4 0 -999 -999 -999 -999 -999 12.2713 82.7741 9.7309 98.9791 0.1598 0.0000 -999 342.8884 -999 -999 -999 -999 -999 -999 -999
2012 5 5 0 -999 -999 -999 -999 -999 12.4211 82.9780 9.7874 98.9156 0.1598 0.0000 -999 335.5334 -999 -999 -999 -999 -999 -999 -999
2012 5 6 0 -999 -999 -999 -999 -999 12.5710 83.1786 9.8439 98.8521 0.1598 0.0000 -999 322.1470 -999 -999 -999 -999 -999 -999 -999
2012 5 7 0 -999 -999 -999 -999 -999 12.4140 82.1986 9.5408 98.8505 0.0000 0.0000 -999 305.6946 -999 -999 -999 -999 -999 -999 -999
2012 5 8 0 -999 -999 -999 -999 -999 11.9503 79.7708 8.8780 98.9110 0.0000 0.0000 -999 294.1049 -999 -999 -999 -999 -999 -999 -999
2012 5 9 0 -999 -999 -999 -999 -999 11.4866 76.9562 8.2153 98.9714 0.0000 43.7683 -999 292.4053 -999 -999 -999 -999 -999 -999 -999
2012 5 10 0 -999 -999 -999 -999 -999 11.1593 74.8387 7.8636 99.0295 0.0000 82.3279 -999 295.7333 -999 -999 -999 -999 -999 -999 -999
2012 5 11 0 -999 -999 -999 -999 -999 10.9683 73.7236 7.8230 99.0853 0.0000 113.6811 -999 296.1467 -999 -999 -999 -999 -999 -999 -999
2012 5 12 0 -999 -999 -999 -999 -999 10.7774 72.6002 7.7825 99.1411 0.0000 130.3768 -999 290.6320 -999 -999 -999 -999 -999 -999 -999
2012 5 13 0 -999 -999 -999 -999 -999 10.7387 71.0860 7.7734 99.2247 0.0000 139.6216 -999 282.1038 -999 -999 -999 -999 -999 -999 -999
2012 5 14 0 -999 -999 -999 -999 -999 10.8523 69.1882 7.7959 99.3362 0.0000 134.9503 -999 274.4515 -999 -999 -999 -999 -999 -999 -999
2012 5 15 0 -999 -999 -999 -999 -999 10.9658 67.2917 7.8184 99.4477 0.0000 101.9748 -999 268.5808 -999 -999 -999 -999 -999 -999 -999
2012 5 16 0 -999 -999 -999 -999 -999 10.5891 66.5883 7.5138 99.5918 0.0000 54.6114 -999 263.6157 -999 -999 -999 -999 -999 -999 -999
2012 5 17 0 -999 -999 -999 -999 -999 9.7220 67.0172 6.8820 99.7687 0.0000 0.0000 -999 258.2846 -999 -999 -999 -999 -999 -999 -999
2012 5 18 0 -999 -999 -999 -999 -999 8.8548 67.3583 6.2503 99.9455 0.0000 0.0000 -999 252.2093 -999 -999 -999 -999 -999 -999 -999
2012 5 19 0 -999 -999 -999 -999 -999 8.2602 67.9554 5.7578 100.0843 0.0000 0.0000 -999 245.7557 -999 -999 -999 -999 -999 -999 -999
2012 5 20 0 -999 -999 -999 -999 -999 7.9381 68.8863 5.4047 100.1850 0.0000 0.0000 -999 241.4148 -999 -999 -999 -999 -999 -999 -999
2012 5 21 0 -999 -999 -999 -999 -999 7.6159 69.8247 5.0516 100.2857 0.0000 0.0000 -999 241.3709 -999 -999 -999 -999 -999 -999 -999
2012 5 22 0 -999 -999 -999 -999 -999 7.4844 70.7618 4.9220 100.3870 0.0000 0.0000 -999 243.5114 -999 -999 -999 -999 -999 -999 -999
2012 5 23 0 -999 -999 -999 -999 -999 7.5433 71.6828 5.0161 100.4889 0.0000 0.0000 -999 244.5581 -999 -999 -999 -999 -999 -999 -999
2012 6 0 0 -999 -999 -999 -999 -999 7.6023 72.5916 5.1101 100.5908 0.0000 0.0000 -999 243.3802 -999 -999 -999 -999 -999 -999 -999
2012 6 1 0 -999 -999 -999 -999 -999 7.4372 72.7311 5.0342 100.7074 0.0000 0.0000 -999 241.0716 -999 -999 -999 -999 -999 -999 -999
2012 6 2 0 -999 -999 -999 -999 -999 7.0480 72.0755 4.7882 100.8387 0.0000 0.0000 -999 238.9294 -999 -999 -999 -999 -999 -999 -999
2012 6 3 0 -999 -999 -999 -999 -999 6.6587 71.3722 4.5423 100.9700 0.0000 0.0000 -999 237.1259 -999 -999 -999 -999 -999 -999 -999
2012 6 4 0 -999 -999 -999 -999 -999 6.2535 71.1058 4.1966 101.0674 0.0000 0.0000 -999 235.4946 -999 -999 -999 -999 -999 -999 -999
2012 6 5 0 -999 -999 -999 -999 -999 5.8324 71.2733 3.7513 101.1308 0.0000 0.0000 -999 234.1370 -999 -999 -999 -999 -999 -999 -999
2012 6 6 0 -999 -999 -999 -999 -999 5.4113 71.3846 3.3059 101.1942 0.0000 0.0000 -999 233.3363 -999 -999 -999 -999 -999 -999 -999
2012 6 7 0 -999 -999 -999 -999 -999 5.0573 72.5727 2.8960 101.2687 0.0000 0.0000 -999 232.8187 -999 -999 -999 -999 -999 -999 -999
2012 6 8 0 -999 -999 -999 -999 -999 4.7705 74.9421 2.5214 101.3543 0.0000 0.0000 -999 232.9065 -999 -999 -999 -999 -999 -999 -999
2012 6 9 0 -999 -999 -999 -999 -999 4.4837 77.3934 2.1467 101.4398 0.0000 66.3740 -999 234.2258 -999 -999 -999 -999 -999 -999 -999
2012 6 10 0 -999 -999 -999 -999 -999 4.2925 78.6392 2.5216 101.4902 0.0000 126.1347 -999 236.1711 -999 -999 -999 -999 -999 -999 -999
2012 6 11 0 -999 -999 -999 -999 -999 4.1969 78.3069 3.6459 101.5054 0.0000 171.0719 -999 238.7646 -999 -999 -999 -999 -999 -999 -999
2012 6 12 0 -999 -999 -999 -999 -999 4.1014 77.6207 4.7703 101.5205 0.0000 185.8595 -999 242.6761 -999 -999 -999 -999 -999 -999 -999
2012 6 13 0 -999 -999 -999 -999 -999 4.0153 77.4816 5.5897 101.5189 0.0000 185.3211 -999 247.2577 -999 -999 -999 -999 -999 -999 -999
2012 6 14 0 -999 -999 -999 -999 -999 3.9388 78.0178 6.1042 101.5003 0.0000 170.2951 -999 253.4948 -999 -999 -999 -999 -999 -999 -999
2012 6 15 0 -999 -999 -999 -999 -999 3.8622 78.4312 6.6187 101.4818 0.0000 125.8028 -999 263.0990 -999 -999 -999 -999 -999 -999 -999
2012 6 16 0 -999 -999 -999 -999 -999 4.0095 79.7706 6.7701 101.4420 0.0000 66.3318 -999 274.4150 -999 -999 -999 -999 -999 -999 -999
2012 6 17 0 -999 -999 -999 -999 -999 4.3804 82.1619 6.5582 101.3811 0.0000 0.0000 -999 287.7871 -999 -999 -999 -999 -999 -999 -999
